Review	Polarity
La limpieza no estuvo mal, en cuanto al servicio volvería sin duda.	4.6
La comida me encantó, desde que llegamos no lo recomendaría.	3.7
El ambiente fue excelente, en relación a la comida lo recomendaría.	1.5
La comida me encantó, en general lo recomendaría.	4.5
La atención fue excelente, teniendo en cuenta la ubicación no lo recomendaría.	2.7
La limpieza fue sorprendente, considerando el precio pasó sin pena ni gloria.	4.8
El ambiente fue excelente, en cuanto al servicio fue una experiencia inolvidable.	3.5
La atención no cumplió mis expectativas, en cuanto al servicio pasó sin pena ni gloria.	1.8
La atención me desagradó, en general pasó sin pena ni gloria.	4.7
Los precios fue sorprendente, en general pasó sin pena ni gloria.	3.1
La decoración no cumplió mis expectativas, en relación a la comida volvería sin duda.	3.0
La experiencia fue sorprendente, en cuanto al servicio pasó sin pena ni gloria.	4.0
El ambiente fue excelente, teniendo en cuenta la ubicación fue una experiencia inolvidable.	3.2
El servicio me dejó con ganas de más, teniendo en cuenta la ubicación volvería sin duda.	3.1
La limpieza me encantó, en cuanto al servicio lo recomendaría.	3.8
La comida me dejó con ganas de más, en cuanto al servicio pasó sin pena ni gloria.	1.7
La comida no estuvo mal, en general no lo recomendaría.	2.3
La comida no estuvo mal, en relación a la comida no lo recomendaría.	3.6
La limpieza me encantó, en cuanto al servicio lo recomendaría.	3.1
La decoración no cumplió mis expectativas, considerando el precio fue una experiencia inolvidable.	1.1
Los precios fue decepcionante, en comparación con otros lugares no lo recomendaría.	2.5
La limpieza me dejó con ganas de más, teniendo en cuenta la ubicación volvería sin duda.	2.9
Los precios me encantó, en general pasó sin pena ni gloria.	4.1
Este restaurante fue sorprendente, en relación a la comida no lo recomendaría.	2.8
El lugar no cumplió mis expectativas, en cuanto al servicio no lo recomendaría.	3.1
Este restaurante no cumplió mis expectativas, teniendo en cuenta la ubicación volvería sin duda.	3.8
El ambiente fue decepcionante, en cuanto al servicio no lo recomendaría.	1.7
El servicio fue sorprendente, en cuanto al servicio lo recomendaría.	1.2
Los precios no estuvo mal, en relación a la comida volvería sin duda.	2.6
La experiencia no cumplió mis expectativas, teniendo en cuenta la ubicación no lo recomendaría.	4.6
El ambiente me desagradó, en relación a la comida pasó sin pena ni gloria.	2.7
La experiencia no cumplió mis expectativas, en general fue una experiencia inolvidable.	4.7
La decoración no cumplió mis expectativas, considerando el precio no lo recomendaría.	2.2
La experiencia fue excelente, en relación a la comida pasó sin pena ni gloria.	3.9
El servicio fue excelente, desde que llegamos no creo que regrese.	3.0
El servicio me encantó, en comparación con otros lugares fue una experiencia inolvidable.	4.5
Este restaurante no estuvo mal, en cuanto al servicio no lo recomendaría.	4.8
La atención me encantó, en general no lo recomendaría.	1.3
El ambiente fue decepcionante, considerando el precio no lo recomendaría.	1.8
El lugar me encantó, teniendo en cuenta la ubicación volvería sin duda.	3.3
El ambiente no cumplió mis expectativas, considerando el precio pasó sin pena ni gloria.	1.9
Este restaurante no cumplió mis expectativas, en relación a la comida volvería sin duda.	2.8
La limpieza fue decepcionante, en cuanto al servicio fue una experiencia inolvidable.	2.6
La experiencia me desagradó, en cuanto al servicio volvería sin duda.	3.0
El ambiente fue decepcionante, en general fue una experiencia inolvidable.	3.9
El ambiente me dejó con ganas de más, en comparación con otros lugares fue una experiencia inolvidable.	3.2
La limpieza fue sorprendente, en general volvería sin duda.	3.9
La decoración me desagradó, en comparación con otros lugares volvería sin duda.	1.1
Este restaurante fue decepcionante, en comparación con otros lugares volvería sin duda.	1.0
El lugar me encantó, desde que llegamos volvería sin duda.	2.2
El lugar fue sorprendente, en comparación con otros lugares pasó sin pena ni gloria.	1.4
La limpieza me dejó con ganas de más, en comparación con otros lugares no creo que regrese.	1.6
Este restaurante me desagradó, en relación a la comida fue una experiencia inolvidable.	2.2
La decoración me encantó, en comparación con otros lugares no creo que regrese.	1.2
Los precios fue excelente, en comparación con otros lugares lo recomendaría.	4.7
El servicio me dejó con ganas de más, teniendo en cuenta la ubicación no creo que regrese.	3.8
El lugar fue decepcionante, teniendo en cuenta la ubicación pasó sin pena ni gloria.	2.3
La atención me encantó, en relación a la comida fue una experiencia inolvidable.	3.4
El ambiente fue decepcionante, en general no creo que regrese.	2.9
La limpieza fue decepcionante, desde que llegamos lo recomendaría.	2.5
La decoración me encantó, en relación a la comida pasó sin pena ni gloria.	2.1
El servicio fue decepcionante, en cuanto al servicio pasó sin pena ni gloria.	1.5
El ambiente fue excelente, en relación a la comida no lo recomendaría.	4.5
El ambiente fue decepcionante, en relación a la comida no creo que regrese.	3.0
El ambiente fue decepcionante, desde que llegamos no lo recomendaría.	4.9
La experiencia no cumplió mis expectativas, desde que llegamos no lo recomendaría.	4.0
La experiencia me encantó, en comparación con otros lugares lo recomendaría.	3.5
La experiencia no estuvo mal, en cuanto al servicio lo recomendaría.	3.9
La experiencia me dejó con ganas de más, desde que llegamos no lo recomendaría.	2.0
El servicio fue sorprendente, considerando el precio lo recomendaría.	5.0
Los precios fue sorprendente, teniendo en cuenta la ubicación volvería sin duda.	1.8
El lugar me encantó, en cuanto al servicio no creo que regrese.	3.0
La limpieza fue excelente, teniendo en cuenta la ubicación fue una experiencia inolvidable.	2.5
Este restaurante fue sorprendente, en relación a la comida fue una experiencia inolvidable.	3.3
La decoración me desagradó, en cuanto al servicio fue una experiencia inolvidable.	3.6
La experiencia no cumplió mis expectativas, desde que llegamos lo recomendaría.	1.1
El ambiente no cumplió mis expectativas, en relación a la comida pasó sin pena ni gloria.	1.1
La limpieza fue sorprendente, en cuanto al servicio lo recomendaría.	2.7
La decoración no estuvo mal, desde que llegamos no lo recomendaría.	3.7
El servicio me desagradó, en relación a la comida no lo recomendaría.	2.8
Este restaurante no estuvo mal, en comparación con otros lugares fue una experiencia inolvidable.	4.1
La limpieza fue sorprendente, teniendo en cuenta la ubicación pasó sin pena ni gloria.	1.6
La limpieza fue excelente, en relación a la comida volvería sin duda.	1.9
La decoración fue excelente, teniendo en cuenta la ubicación lo recomendaría.	4.0
La decoración no estuvo mal, en comparación con otros lugares fue una experiencia inolvidable.	2.5
La atención no cumplió mis expectativas, teniendo en cuenta la ubicación fue una experiencia inolvidable.	4.9
Los precios fue sorprendente, en cuanto al servicio lo recomendaría.	2.9
El servicio me encantó, en comparación con otros lugares pasó sin pena ni gloria.	1.3
El lugar no cumplió mis expectativas, en relación a la comida no lo recomendaría.	4.7
Este restaurante me dejó con ganas de más, en cuanto al servicio no creo que regrese.	4.1
Este restaurante me encantó, teniendo en cuenta la ubicación no lo recomendaría.	3.4
Los precios no estuvo mal, desde que llegamos lo recomendaría.	3.4
La comida me encantó, considerando el precio fue una experiencia inolvidable.	3.4
La decoración no cumplió mis expectativas, en comparación con otros lugares pasó sin pena ni gloria.	4.1
Los precios fue excelente, desde que llegamos no lo recomendaría.	3.8
El ambiente no estuvo mal, teniendo en cuenta la ubicación no creo que regrese.	3.3
Los precios me dejó con ganas de más, en comparación con otros lugares lo recomendaría.	3.8
La atención me desagradó, teniendo en cuenta la ubicación no lo recomendaría.	1.8
La atención no estuvo mal, desde que llegamos no lo recomendaría.	3.5
La decoración fue decepcionante, teniendo en cuenta la ubicación no lo recomendaría.	2.3
El lugar no cumplió mis expectativas, en general no creo que regrese.	1.2
La comida no estuvo mal, en relación a la comida volvería sin duda.	2.9
El ambiente no cumplió mis expectativas, considerando el precio lo recomendaría.	2.9
El ambiente fue sorprendente, teniendo en cuenta la ubicación no lo recomendaría.	1.2
La comida no estuvo mal, en cuanto al servicio no lo recomendaría.	2.8
El lugar me desagradó, en relación a la comida pasó sin pena ni gloria.	4.9
El lugar me encantó, en comparación con otros lugares no creo que regrese.	2.0
El servicio me encantó, desde que llegamos no creo que regrese.	4.7
La comida no estuvo mal, en relación a la comida lo recomendaría.	4.1
Los precios no estuvo mal, desde que llegamos lo recomendaría.	4.3
La atención fue sorprendente, en general pasó sin pena ni gloria.	4.5
Este restaurante me encantó, en cuanto al servicio lo recomendaría.	1.7
Los precios no cumplió mis expectativas, teniendo en cuenta la ubicación no lo recomendaría.	4.3
La experiencia me desagradó, en comparación con otros lugares no lo recomendaría.	1.3
Este restaurante me dejó con ganas de más, teniendo en cuenta la ubicación no creo que regrese.	2.0
El servicio fue excelente, en cuanto al servicio pasó sin pena ni gloria.	3.9
El lugar no cumplió mis expectativas, desde que llegamos no creo que regrese.	4.2
La atención fue excelente, en general pasó sin pena ni gloria.	2.9
Este restaurante fue excelente, en relación a la comida pasó sin pena ni gloria.	3.2
El lugar me desagradó, en cuanto al servicio no creo que regrese.	4.4
El lugar fue decepcionante, en cuanto al servicio fue una experiencia inolvidable.	4.9
Los precios fue sorprendente, considerando el precio volvería sin duda.	1.0
Este restaurante no estuvo mal, considerando el precio lo recomendaría.	1.1
Los precios me desagradó, considerando el precio lo recomendaría.	3.2
La experiencia no cumplió mis expectativas, teniendo en cuenta la ubicación no lo recomendaría.	2.4
La experiencia me encantó, desde que llegamos volvería sin duda.	2.7
La decoración me desagradó, en cuanto al servicio no lo recomendaría.	1.6
La atención no estuvo mal, en relación a la comida lo recomendaría.	5.0
La atención fue sorprendente, en cuanto al servicio lo recomendaría.	1.6
La experiencia no estuvo mal, considerando el precio lo recomendaría.	2.3
La atención no cumplió mis expectativas, desde que llegamos no creo que regrese.	4.7
La atención fue sorprendente, en cuanto al servicio fue una experiencia inolvidable.	1.7
Los precios fue sorprendente, en cuanto al servicio fue una experiencia inolvidable.	2.4
El servicio fue sorprendente, teniendo en cuenta la ubicación lo recomendaría.	2.2
El ambiente no cumplió mis expectativas, considerando el precio no lo recomendaría.	2.1
La atención fue excelente, en relación a la comida no lo recomendaría.	2.8
La decoración me encantó, en comparación con otros lugares pasó sin pena ni gloria.	3.0
Los precios fue excelente, teniendo en cuenta la ubicación volvería sin duda.	3.3
Este restaurante no estuvo mal, considerando el precio lo recomendaría.	3.3
La limpieza no estuvo mal, en cuanto al servicio lo recomendaría.	4.3
La atención me desagradó, en cuanto al servicio pasó sin pena ni gloria.	2.8
La limpieza fue sorprendente, teniendo en cuenta la ubicación no creo que regrese.	1.6
Los precios fue decepcionante, en cuanto al servicio pasó sin pena ni gloria.	4.1
La comida fue decepcionante, en cuanto al servicio fue una experiencia inolvidable.	2.9
La comida me encantó, considerando el precio pasó sin pena ni gloria.	2.8
La limpieza fue excelente, en relación a la comida no creo que regrese.	2.2
El servicio me desagradó, en cuanto al servicio pasó sin pena ni gloria.	2.0
Este restaurante fue decepcionante, en relación a la comida no creo que regrese.	3.4
La atención fue excelente, en cuanto al servicio fue una experiencia inolvidable.	2.1
El servicio me desagradó, en cuanto al servicio pasó sin pena ni gloria.	2.7
El lugar no estuvo mal, en relación a la comida lo recomendaría.	2.4
El servicio me desagradó, en cuanto al servicio fue una experiencia inolvidable.	4.1
La atención me dejó con ganas de más, en cuanto al servicio no lo recomendaría.	1.4
La limpieza me desagradó, en relación a la comida pasó sin pena ni gloria.	2.4
El ambiente me encantó, desde que llegamos pasó sin pena ni gloria.	2.9
Los precios fue excelente, considerando el precio pasó sin pena ni gloria.	2.1
La experiencia no cumplió mis expectativas, en comparación con otros lugares no creo que regrese.	2.7
La atención me desagradó, en comparación con otros lugares fue una experiencia inolvidable.	1.9
La comida fue excelente, en relación a la comida pasó sin pena ni gloria.	1.0
La experiencia me desagradó, en general fue una experiencia inolvidable.	3.1
La atención no estuvo mal, en relación a la comida fue una experiencia inolvidable.	2.5
La comida fue decepcionante, teniendo en cuenta la ubicación no lo recomendaría.	4.3
Este restaurante fue decepcionante, en cuanto al servicio no lo recomendaría.	4.0
La limpieza fue excelente, en comparación con otros lugares no lo recomendaría.	2.6
Los precios me dejó con ganas de más, teniendo en cuenta la ubicación fue una experiencia inolvidable.	1.3
Este restaurante fue decepcionante, en general lo recomendaría.	2.5
La limpieza me encantó, en relación a la comida lo recomendaría.	3.5
Los precios me encantó, en comparación con otros lugares no creo que regrese.	4.0
Los precios no cumplió mis expectativas, en general pasó sin pena ni gloria.	3.8
El servicio me encantó, en general volvería sin duda.	1.5
El servicio me encantó, teniendo en cuenta la ubicación pasó sin pena ni gloria.	4.0
La atención fue sorprendente, considerando el precio pasó sin pena ni gloria.	3.3
El lugar fue excelente, en comparación con otros lugares lo recomendaría.	2.0
La decoración no estuvo mal, considerando el precio no lo recomendaría.	4.6
El servicio me encantó, desde que llegamos lo recomendaría.	4.8
La atención me desagradó, desde que llegamos no lo recomendaría.	4.8
La atención no estuvo mal, en general pasó sin pena ni gloria.	2.7
La experiencia no cumplió mis expectativas, en general lo recomendaría.	3.3
El lugar me desagradó, teniendo en cuenta la ubicación volvería sin duda.	2.7
El lugar fue decepcionante, considerando el precio no lo recomendaría.	3.4
La decoración no cumplió mis expectativas, desde que llegamos pasó sin pena ni gloria.	5.0
La comida no cumplió mis expectativas, en comparación con otros lugares fue una experiencia inolvidable.	4.0
El servicio no cumplió mis expectativas, desde que llegamos fue una experiencia inolvidable.	2.3
El ambiente fue excelente, en general no creo que regrese.	4.0
El ambiente me encantó, en comparación con otros lugares no lo recomendaría.	2.7
La limpieza me encantó, desde que llegamos volvería sin duda.	4.2
La experiencia fue excelente, en cuanto al servicio lo recomendaría.	3.0
La decoración fue decepcionante, teniendo en cuenta la ubicación fue una experiencia inolvidable.	1.8
La decoración fue sorprendente, considerando el precio pasó sin pena ni gloria.	4.4
El ambiente fue decepcionante, en comparación con otros lugares no creo que regrese.	3.7
El servicio fue excelente, desde que llegamos volvería sin duda.	4.1
El ambiente me dejó con ganas de más, desde que llegamos lo recomendaría.	4.5
La experiencia fue decepcionante, en general volvería sin duda.	3.8
La limpieza fue excelente, teniendo en cuenta la ubicación volvería sin duda.	4.7
La comida me dejó con ganas de más, en cuanto al servicio no lo recomendaría.	1.1
Este restaurante fue excelente, en cuanto al servicio lo recomendaría.	4.8
Este restaurante me desagradó, en comparación con otros lugares no creo que regrese.	2.0
